ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,5MA,10MA,30MA,MACD,MACDsignal,MACDhist,slowk,slowd,slowj,score,Read_count
002594.SZ,20170613,50.41,52.49,50.38,51.82,50.5,1.32,2.61,84470.17,436146.393,50.931999999999995,50.413000000000004,50.08933333,0.37199277299999994,0.083286996,0.288705777,78.94697146,83.69488566,69.45114306,0.49693994799999996,336306
002594.SZ,20170614,51.82,52.83,51.58,51.6,51.82,-0.22,-0.42,91069.95,476553.92299999995,50.931999999999995,50.413000000000004,50.08933333,0.45752261299999997,0.15813411900000002,0.29938849300000003,77.68416528,80.03635454,72.97978677,0.448768007,537103
002594.SZ,20170615,51.7,51.96,51.35,51.7,51.6,0.1,0.19,39495.8,203844.29100000003,51.102,51.043,50.08933333,0.527296446,0.231966585,0.295329861,72.42852735,76.35322136,64.57913931,0.685377717,23139
002594.SZ,20170616,51.85,52.1,51.0,51.05,51.7,-0.65,-1.26,51159.3,263461.006,51.102,51.043,50.08933333,0.5241016270000001,0.290393593,0.23370803399999998,59.52458468,69.87909243,38.81556916,0.48597039299999994,447058
002594.SZ,20170619,51.0,51.62,50.87,51.23,51.05,0.18,0.35,36318.08,186094.832,51.102,51.043,50.08933333,0.52998487,0.338311849,0.19167302100000003,52.60426485,61.51912562,34.77454331,0.524997087,173727
002594.SZ,20170620,51.4,51.81,50.55,50.58,51.23,-0.65,-1.27,49972.27,255456.823,51.102,51.043,50.08933333,0.47670268200000004,0.365990015,0.11071266699999999,39.91118484,50.68001146,18.37353161,0.431727075,300370
002594.SZ,20170621,50.76,51.27,50.52,50.95,50.58,0.37,0.73,53808.53,273301.435,51.102,51.043,50.08933333,0.45904053899999997,0.38460012,0.07444041900000001,38.78205128,43.76583366,28.81448653,0.385889772,465167
002594.SZ,20170622,50.93,51.25,50.76,50.77,50.95,-0.18,-0.35,55269.69,281679.51,50.983999999999995,51.043,50.08933333,0.425612472,0.39280259100000003,0.032809882,33.86752137,37.520252500000005,26.56205911,0.319774858,350818
002594.SZ,20170623,50.7,50.88,50.15,50.6,50.77,-0.17,-0.33,45962.87,231809.268,50.983999999999995,51.043,50.08933333,0.381010853,0.39044424299999997,-0.00943339,30.169664500000003,34.27307905,21.9628354,0.349895116,107262
002594.SZ,20170626,50.54,51.76,50.54,51.52,50.6,0.92,1.82,67567.8,346654.536,50.983999999999995,51.043,50.08933333,0.41511487399999997,0.395378369,0.019736505,33.96160225,32.6662627,36.55228133,0.6247,4168
002594.SZ,20170627,51.6,51.98,51.18,51.47,51.52,-0.05,-0.1,46282.17,238798.25600000002,50.983999999999995,51.043,50.08933333,0.433115291,0.40292575399999997,0.030189537000000002,45.20091848,36.44406174,62.71463197,0.596659819,820837
002594.SZ,20170628,51.12,51.17,50.46,50.56,51.47,-0.91,-1.77,47055.24,238564.224,50.983999999999995,51.043,50.08933333,0.369689802,0.396278563,-0.026588761000000002,46.61245057,41.92499043,55.98737084,0.471220049,60591
002594.SZ,20170629,50.65,50.8,50.24,50.31,50.56,-0.25,-0.49,41201.52,207772.93300000002,50.394,50.347,49.659,0.295841458,0.37619114200000003,-0.080349684,32.48703937,41.43346947,14.59417917,0.378450505,529863
002594.SZ,20170630,50.21,50.27,49.49,49.95,50.31,-0.36,-0.72,56516.37,281261.803,50.394,50.347,49.659,0.205893708,0.342131655,-0.136237947,16.080902,31.72679731,-15.21088862,0.494784331,135379
002594.SZ,20170703,49.75,50.28,49.74,50.03,49.95,0.08,0.16,25615.34,128078.311,50.394,50.347,49.659,0.13945722300000002,0.301596769,-0.162139546,16.30127066,21.62307068,5.657670615,0.491480397,63925
002594.SZ,20170704,50.09,51.08,50.08,50.5,50.03,0.47,0.94,49469.45,250786.93600000002,50.394,50.347,49.659,0.12330946699999999,0.265939309,-0.142629841,26.90763052,19.76326773,41.19635611,0.456276155,340555
002594.SZ,20170705,50.51,51.46,50.51,51.18,50.5,0.68,1.35,51981.84,265549.226,50.394,50.347,49.659,0.16349787,0.24545102100000002,-0.081953151,43.37349398,28.86079838,72.39888516,0.418549503,65180
002594.SZ,20170706,50.99,51.53,50.52,50.85,51.18,-0.33,-0.64,57560.6,293959.674,50.3,50.347,49.659,0.16679650099999999,0.229720117,-0.062923616,54.35073628,41.54395359,79.96430165,0.44758617700000003,267314
002594.SZ,20170707,50.78,50.9,50.34,50.67,50.85,-0.18,-0.35,32924.56,166618.44199999998,50.3,50.347,49.659,0.153121108,0.214400315,-0.061279207,56.62650602,51.45024543,66.97902722,0.379334069,555009
002594.SZ,20170710,50.66,50.66,50.01,50.05,50.67,-0.62,-1.22,38057.0,191155.90600000002,50.3,50.347,49.659,0.09120311,0.189760874,-0.098557764,43.15300417,51.37674883,26.70551487,0.3163712,333798
002594.SZ,20170711,50.02,50.5,50.0,50.09,50.05,0.04,0.08,26512.77,133130.71300000002,50.3,50.347,49.659,0.04484339,0.160777377,-0.11593398699999999,34.75076778,44.84342599,14.56545135,0.416011281,295495
002594.SZ,20170712,50.39,50.4,49.41,49.84,50.09,-0.25,-0.5,44339.24,220597.889,50.3,50.347,49.659,-0.011932383999999999,0.126235425,-0.138167809,25.71525466,34.53967554,8.066412895,0.592736726,344522
002594.SZ,20170713,49.8,50.1,49.66,49.86,49.84,0.02,0.04,24887.89,124118.181,49.598,49.674,49.659,-0.054683405,0.090051659,-0.144735064,23.64039956,28.035474,14.85025068,0.31577737699999997,382621
002594.SZ,20170714,50.15,50.92,49.88,50.57,49.86,0.71,1.42,46878.38,236872.53600000002,49.598,49.674,49.659,-0.030916445,0.065858038,-0.09677448300000001,32.0754717,27.14370864,41.93899782,0.44521289700000005,232055
002594.SZ,20170717,50.57,50.64,48.91,49.0,50.57,-1.57,-3.1,61433.5,304009.42,49.598,49.674,49.659,-0.13718544900000001,0.025249341,-0.16243479,26.45950358,27.39179161,24.59492751,0.543357161,227321
002594.SZ,20170718,49.19,49.55,48.68,48.97,49.0,-0.03,-0.06,27430.47,134468.591,49.598,49.674,49.659,-0.221274435,-0.024055414,-0.19721902100000002,22.77584474,27.10360667,14.12032089,0.38586761,20318
002594.SZ,20170719,49.09,49.69,48.98,49.59,48.97,0.62,1.27,32708.32,161628.353,49.598,49.674,49.659,-0.235175784,-0.066279488,-0.168896296,18.0785177,22.43795534,9.35964242,0.29650077199999997,652439
002594.SZ,20170720,49.61,50.29,49.57,50.08,49.59,0.49,0.99,35918.87,179475.93,49.75,49.674,49.659,-0.204298769,-0.093883345,-0.110415425,37.76681287,26.20705844,60.88632172,0.5290506620000001,36323
002594.SZ,20170721,50.11,50.93,49.72,50.49,50.08,0.41,0.82,57303.82,290041.314,49.75,49.674,49.659,-0.14507263199999998,-0.104121202,-0.04095143,61.18981481,39.01171513,105.5460142,0.38027669799999997,385700
002594.SZ,20170724,50.51,50.8,49.33,49.89,50.49,-0.6,-1.19,56919.23,283645.714,49.75,49.674,49.659,-0.144880387,-0.112273039,-0.032607348,65.57407407,54.84356725,87.03508772,0.556364049,201188
002594.SZ,20170725,50.01,50.05,49.3,49.39,49.89,-0.5,-1.0,38482.76,190503.72100000002,49.75,49.674,49.659,-0.182964748,-0.126411381,-0.056553367,55.25925926,60.67438272,44.42901235,0.452730774,399115
002594.SZ,20170726,49.77,49.77,48.62,48.9,49.39,-0.49,-0.99,52079.67,255136.77,49.75,49.674,49.659,-0.249806174,-0.151090339,-0.098715834,32.48484848,51.10606061,-4.757575758,0.19217512899999997,46066
002594.SZ,20170727,49.0,49.3,48.88,49.1,48.9,0.2,0.41,37924.85,186246.195,49.026,48.956,49.659,-0.283373602,-0.177546992,-0.10582661,21.48532949,36.40981241,-8.363636364,0.369079201,378020
002594.SZ,20170728,49.1,49.54,49.09,49.47,49.1,0.37,0.75,29969.55,147881.668,49.026,48.956,49.659,-0.276927871,-0.197423168,-0.079504703,23.23232323,25.73416707,18.22863556,0.446529515,72418
002594.SZ,20170731,49.61,49.67,48.85,49.0,49.47,-0.47,-0.95,51892.1,254905.211,49.026,48.956,49.659,-0.30621480100000004,-0.219181495,-0.08703330699999999,24.67532468,23.13099246,27.7639891,0.27654390100000004,291597
002594.SZ,20170801,49.0,49.3,48.92,49.06,49.0,0.06,0.12,44985.78,220751.525,49.026,48.956,49.659,-0.32088445,-0.23952208600000002,-0.081362364,24.0981241,24.001924,24.29052429,0.043726006,3180
002594.SZ,20170802,49.11,49.18,48.45,48.5,49.06,-0.56,-1.14,52435.45,255442.363,49.026,48.956,49.659,-0.373393326,-0.26629633399999997,-0.10709699199999999,12.50465484,20.42603454,-3.338104548,0.31468639,318684
002594.SZ,20170803,48.54,48.84,48.41,48.67,48.5,0.17,0.35,50985.49,247641.072,48.886,48.956,49.659,-0.396716311,-0.292380329,-0.104335982,10.64746972,15.75008289,0.442243392,0.480279309,346216
002594.SZ,20170804,48.69,48.78,48.4,48.51,48.49,0.02,0.04,26730.37,129821.463,48.886,48.956,49.659,-0.423231853,-0.318550634,-0.104681219,6.520485596,9.890870054,-0.220283321,0.335529513,468983
002594.SZ,20170807,48.56,49.05,48.56,48.91,48.51,0.4,0.82,30464.23,148872.114,48.886,48.956,49.659,-0.40727415200000006,-0.33629533799999994,-0.070978815,18.25720171,11.80838568,31.15483378,0.503636406,451954
002594.SZ,20170808,48.91,49.45,48.67,49.21,48.91,0.3,0.61,40118.7,196964.97,48.886,48.956,49.659,-0.366198755,-0.34227602100000004,-0.023922733999999998,35.89082387,20.22283706,67.22679748,0.47069460799999996,302527
002594.SZ,20170809,49.15,49.39,48.9,49.13,49.21,-0.08,-0.16,29892.24,146744.557,48.886,48.956,49.659,-0.336225737,-0.341065964,0.004840227,52.82870663,35.65891074,87.16829842,0.214885169,240114
002594.SZ,20170810,49.14,49.25,48.5,48.73,49.13,-0.4,-0.81,28966.1,141549.38199999998,48.208,48.3,50.57866667,-0.340819803,-0.34101673200000004,0.000196929,49.08136483,45.93363178,55.37683094,0.462860334,500922
002594.SZ,20170811,48.59,48.59,47.67,47.85,48.73,-0.88,-1.81,59257.32,284783.564,48.208,48.3,50.57866667,-0.410734586,-0.354960303,-0.055774283,31.19230883,44.3674601,4.8420062889999995,0.483036245,63310
002594.SZ,20170814,48.0,48.29,47.89,48.2,47.85,0.35,0.73,27353.05,131646.281,48.208,48.3,50.57866667,-0.43291016200000004,-0.370550275,-0.062359887,21.95729747,34.07699038,-2.282088334,0.457873511,283856
002594.SZ,20170815,48.3,48.38,47.86,48.0,48.2,-0.2,-0.41,32050.47,153941.418,48.208,48.3,50.57866667,-0.461305155,-0.388701251,-0.072603904,19.47565543,24.20842058,10.01012514,0.204116452,81370
002594.SZ,20170816,48.01,48.32,47.6,48.26,48.0,0.26,0.54,31572.54,151598.581,48.208,48.3,50.57866667,-0.457554165,-0.402471834,-0.055082332000000005,27.99676081,23.1432379,37.70380661,0.299720877,420499
002594.SZ,20170817,48.3,48.39,48.04,48.32,48.26,0.06,0.12,26240.32,126497.145,48.391999999999996,48.3,50.57866667,-0.44461473799999995,-0.410900415,-0.033714324,31.04464015,26.17235213,40.78921618,0.35519511299999995,60268
002594.SZ,20170818,48.29,48.7,48.05,48.55,48.32,0.23,0.48,31674.32,153626.476,48.391999999999996,48.3,50.57866667,-0.41106259799999995,-0.410932851,-0.000129746,41.98198198,33.67446098,58.59702399,0.175538485,30196
002594.SZ,20170821,48.5,49.08,48.48,48.66,48.55,0.11,0.23,33868.29,164854.875,48.391999999999996,48.3,50.57866667,-0.371315905,-0.40300946200000004,0.031693557000000004,49.82938246,40.95200153,67.58414431,0.23514115600000002,280941
002594.SZ,20170822,48.8,48.96,48.12,48.16,48.66,-0.5,-1.03,37715.36,182505.87399999998,48.391999999999996,48.3,50.57866667,-0.375829853,-0.39757354,0.021743687,48.1695408,46.66030174,51.1880189,0.412668985,47857
002594.SZ,20170824,48.31,48.39,47.91,48.0,48.27,-0.27,-0.56,33926.72,163248.155,48.568000000000005,48.756,50.57866667,-0.376212814,-0.388298994,0.01208618,35.41223041,43.24142833,19.75383459,0.20697346600000002,129029
002594.SZ,20170825,48.51,48.99,48.09,48.68,48.0,0.68,1.42,53405.92,260138.57,48.568000000000005,48.756,50.57866667,-0.32544023899999996,-0.375727243,0.050287004,48.42342342,43.32605587,58.61815853,0.469917982,223580
002594.SZ,20170828,48.8,49.58,48.71,49.35,48.68,0.67,1.38,64106.41,316073.108,48.568000000000005,48.756,50.57866667,-0.22850514100000002,-0.34628282200000005,0.117777681,62.79461279,48.87675554,90.63032729999999,0.566162126,539048
002594.SZ,20170829,49.0,49.0,48.13,48.42,49.35,-0.93,-1.88,74521.09,360559.689,48.568000000000005,48.756,50.57866667,-0.224142827,-0.321854823,0.097711996,63.9652445,58.39442691,75.10687970000001,0.190096321,138697
002594.SZ,20170830,48.3,48.45,47.99,48.39,48.42,-0.03,-0.06,37789.09,182161.66,48.568000000000005,48.756,50.57866667,-0.220563887,-0.30159663600000003,0.081032749,49.2217585,58.6605386,30.34419831,0.39156455100000004,254427
002594.SZ,20170831,48.31,48.67,48.3,48.49,48.39,0.1,0.21,29314.39,142056.447,48.943999999999996,48.756,50.57866667,-0.207269118,-0.282731133,0.07546201400000001,31.33732535,48.17477612,-2.33757619,0.528558241,14148
002594.SZ,20170901,48.49,48.6,48.11,48.29,48.49,-0.2,-0.41,33500.64,161731.351,48.943999999999996,48.756,50.57866667,-0.210445364,-0.268273979,0.057828615,28.74251497,36.43386627,13.35981236,0.239768338,422147
002594.SZ,20170904,48.42,48.99,48.41,48.76,48.29,0.47,0.97,49331.69,240744.075,48.943999999999996,48.756,50.57866667,-0.173042759,-0.249227735,0.076184975,36.12774451,32.06919494,44.24484365,0.592794919,1024475
002594.SZ,20170906,49.05,50.88,49.04,50.3,48.88,1.42,2.91,128700.78,644059.292,48.943999999999996,48.756,50.57866667,0.014592713,-0.17773826,0.19233097300000002,62.97094393,47.67028803,93.57225572,0.512016445,463016
002594.SZ,20170907,50.01,50.3,49.51,49.57,50.3,-0.73,-1.45,67109.45,334326.437,52.386,54.68,50.57866667,0.071196692,-0.12795127,0.19914796199999998,64.22863615,57.03725191,78.61140464,0.5183813939999999,86348
002594.SZ,20170908,49.65,49.85,49.39,49.82,49.57,0.25,0.5,42648.69,211530.238,52.386,54.68,50.57866667,0.134676201,-0.075425776,0.21010197600000002,65.97462514,64.39140174,69.14107195,0.127171373,5610
002594.SZ,20170911,52.62,53.5,51.65,51.85,49.82,2.03,4.07,190193.88,993398.565,52.386,54.68,50.57866667,0.34481340899999996,0.008622061,0.33619134799999995,62.68250868,64.29525666,59.45701273,0.259291805,370323
002594.SZ,20170912,52.4,57.04,52.4,55.81,51.85,3.96,7.64,495529.42,2746256.727,52.386,54.68,50.57866667,0.8214187609999999,0.171181401,0.65023736,73.20081653,67.28598345,85.03048268,0.347538704,182225
002594.SZ,20170913,55.0,55.35,54.0,54.88,55.81,-0.93,-1.67,236513.15,1291741.256,52.386,54.68,50.57866667,1.1112785809999999,0.35920083700000005,0.752077744,77.36417346,71.08249955,89.92752126,0.338898475,237597
002594.SZ,20170914,55.6,55.88,54.0,54.47,54.88,-0.41,-0.75,146047.51,798992.5440000001,56.974,54.68,50.57866667,1.293006034,0.545961877,0.747044158,77.41941204,75.99480068,80.26863478,0.374583148,273844
002594.SZ,20170915,54.17,54.19,53.0,53.4,54.47,-1.07,-1.96,125873.6,672584.9559999999,56.974,54.68,50.57866667,1.3352938570000001,0.703828273,0.631465584,67.5144608,74.09934877,54.34468485,0.572645695,2297553
002594.SZ,20170918,53.39,58.54,53.39,57.93,53.4,4.53,8.48,372631.68,2105090.645,56.974,54.68,50.57866667,1.714575839,0.9059777859999999,0.808598053,73.43681988,72.79023091,74.72999784,0.482795873,765807
002594.SZ,20170919,57.5,57.66,56.38,57.25,57.93,-0.68,-1.17,215409.82,1228898.008,56.974,54.68,50.57866667,1.937949746,1.112372178,0.8255775679999999,78.66397892,73.20508653,89.5817637,0.334610644,188088
002594.SZ,20170920,57.17,62.98,56.66,61.82,57.25,4.57,7.98,548300.47,3359873.751,56.974,54.68,50.57866667,2.455431301,1.380984003,1.074447299,90.31496624,80.80525501,109.3343887,0.449968074,696908
002594.SZ,20170921,61.35,64.38,60.61,62.57,61.82,0.75,1.21,447493.86,2798742.958,63.61,66.665,66.09033333,2.892712504,1.683329703,1.2093828009999998,87.71585652,85.56493389,92.01770178,0.47562547200000005,518289
002594.SZ,20170922,62.31,64.5,61.71,62.32,62.57,-0.25,-0.4,290495.99,1831760.254,63.61,66.665,66.09033333,3.1824033330000003,1.983144429,1.1992589040000001,86.40980043,88.1468744,82.9356525,0.328923885,271523
002594.SZ,20170925,62.0,62.65,59.65,60.29,62.32,-2.03,-3.26,248954.05,1520891.606,63.61,66.665,66.09033333,3.211165055,2.228748554,0.9824165009999999,77.05213122,83.72592939,63.70453487,0.476402286,475275
002594.SZ,20170926,59.8,65.0,59.8,65.0,60.29,4.71,7.81,383172.84,2427224.404,63.61,66.665,66.09033333,3.57283119,2.497565081,1.075266109,81.79159181,81.75117448,81.87242645,0.530221457,577420
002594.SZ,20170927,66.1,70.93,65.56,67.87,65.0,2.87,4.42,474803.58,3241461.1539999996,63.61,66.665,66.09033333,4.044417693,2.806935604,1.237482089,82.10831171,80.31734491,85.69024531,0.579679872,457448
002594.SZ,20170928,67.1,70.48,66.57,68.95,67.87,1.08,1.59,325263.96,2219983.031,69.72,66.665,66.09033333,4.453957914,3.1363400660000003,1.317617848,90.54838244,84.81609532,102.0129567,0.344388853,438922
002594.SZ,20170929,68.25,69.46,66.86,68.3,68.95,-0.65,-0.94,294855.76,2005780.685,69.72,66.665,66.09033333,4.672213552,3.443514763,1.228698789,84.52318198,85.72662538,82.11629519,0.404888794,320091
002594.SZ,20171009,72.6,73.5,70.5,72.08,68.3,3.78,5.53,378033.29,2727755.023,69.72,66.665,66.09033333,5.091505422,3.773112895,1.318392527,87.40120371,87.49092271,87.2217657,0.26831226399999997,137268
002594.SZ,20171010,71.01,71.99,69.85,70.62,72.08,-1.46,-2.03,231070.49,1637321.731,69.72,66.665,66.09033333,5.245520358,4.067594387,1.17792597,84.23262359,85.38566976,81.92653124,0.445873105,1075165
002594.SZ,20171011,71.25,71.6,68.08,68.65,70.62,-1.97,-2.79,229790.52,1584085.229,69.72,66.665,66.09033333,5.149258323,4.283927174,0.8653311490000001,78.58514053,83.40632261,68.94277638,0.45241489700000004,305195
002594.SZ,20171012,68.35,69.68,66.93,68.3,68.65,-0.35,-0.51,228825.96,1559905.993,67.64399999999999,66.937,66.09033333,4.987238116,4.424589363,0.562648753,68.88086643,77.23287685,52.17684558,0.27214768899999997,303327
002594.SZ,20171013,68.4,68.59,66.6,67.72,68.3,-0.58,-0.85,160442.63,1079412.942,67.64399999999999,66.937,66.09033333,4.757196779,4.491110846000001,0.266085933,61.74901403,69.73834033,45.77036143,0.351559351,238722
002594.SZ,20171016,67.75,69.35,66.5,67.4,67.72,-0.32,-0.47,201483.71,1370037.8069999998,67.64399999999999,66.937,66.09033333,4.497224827,4.492333642,0.004891185,47.81296538,59.48094861,24.47699893,0.40713436700000005,46068
002594.SZ,20171017,67.1,68.35,66.71,67.37,67.4,-0.03,-0.04,115799.98,780476.725,67.64399999999999,66.937,66.09033333,4.239899511,4.441846816,-0.201947305,31.13753131,46.89983691,-0.38707988200000004,0.339120159,276525
002594.SZ,20171018,67.8,68.8,67.3,67.43,67.37,0.06,0.09,141560.25,962447.35,67.64399999999999,66.937,66.09033333,3.9947597389999996,4.352429401,-0.357669661,16.29602975,31.74884215,-14.60959505,0.548360564,1574405
002594.SZ,20171019,67.55,67.84,65.03,65.15,67.43,-2.28,-3.38,196881.19,1295850.152,66.23,66.937,66.09033333,3.575293995,4.19700232,-0.621708325,9.043683589,18.82574822,-10.52044566,0.547093335,2593563
002594.SZ,20171020,65.02,68.68,64.5,68.55,65.15,3.4,5.22,218079.3,1456656.111,66.23,66.937,66.09033333,3.477133722,4.0530286,-0.5758948779999999,22.92485849,16.08819061,36.59819425,0.473877571,823993
002594.SZ,20171023,68.28,68.66,66.63,66.91,68.55,-1.64,-2.39,173726.22,1168661.896,66.23,66.937,66.09033333,3.22977586,3.8883780519999998,-0.658602192,29.81084105,20.59312771,48.24626773,0.36089281100000004,405071
002594.SZ,20171024,66.84,67.55,63.88,65.06,66.91,-1.85,-2.76,204807.16,1339470.1670000001,66.23,66.937,66.09033333,2.8515920539999997,3.681020852,-0.829428798,36.12019523,29.61863159,49.12332251,0.46345514600000004,308802
002594.SZ,20171025,65.08,66.0,64.53,65.48,65.06,0.42,0.65,118238.18,772896.725,66.23,66.937,66.09033333,2.556301699,3.4560770219999997,-0.899775323,27.84631553,31.25911727,21.02071206,0.375006126,422042
002594.SZ,20171026,64.79,66.73,64.06,65.8,65.48,0.32,0.49,159153.32,1039928.786,64.132,64.669,66.09033333,2.321344279,3.229130473,-0.907786194,28.23194436,30.73281837,23.23019633,0.28449875,88406
002594.SZ,20171027,65.97,66.5,64.8,65.13,65.8,-0.67,-1.02,116413.55,763542.709,64.132,64.669,66.09033333,2.057359471,2.9947762730000003,-0.937416802,29.91916985,28.66580991,32.42588972,0.604848068,1081499
002594.SZ,20171030,64.85,64.85,61.7,62.53,65.13,-2.6,-3.99,205126.98,1287173.023,64.132,64.669,66.09033333,1.619680667,2.719757151,-1.100076485,24.06573112,27.40561511,17.38596314,0.28492775800000003,355774
002594.SZ,20171031,62.44,63.39,62.03,63.0,62.53,0.47,0.75,103125.07,648127.183,64.132,64.669,66.09033333,1.295804901,2.434966701,-1.1391618000000001,18.57376225,24.18622107,7.3488446,0.043551034,46851
002594.SZ,20171101,64.05,65.48,63.77,64.2,63.0,1.2,1.9,150590.5,975306.2209999999,64.132,64.669,66.09033333,1.12301557,2.172576475,-1.049560905,22.04380053,21.56109797,23.00920566,0.471995282,269905
002594.SZ,20171102,64.0,64.44,62.61,63.32,64.2,-0.88,-1.37,100879.16,639052.791,65.206,64.669,66.09033333,0.904641985,1.9189895769999998,-1.014347592,25.9057076,22.17442346,33.36827589,0.648002606,383244
